0,0,000000000010100000001011000011001000,001010000001000000010100000000110100,1,2298
1,1,010000000010100000001011000011001000,001010000001000000010100000000110100,5,23788
0,0,010000000010100000001011000011001000,001011000001000000010100000000110100,3,2615
1,1,010100000010100000001011000011001000,001011000001000000010100000000110100,14,16826
0,0,010100000010100000001011000011001000,001011000001001000010100000000110100,16,15809
1,1,010100000010100010001011000011001000,001011000001001000010100000000110100,24,12154
0,0,010100000010100010001011000011001000,001011000001001000010100100000110100,34,2843
1,1,010100000010100010001011000011001010,001011000001001000010100100000110100,6,12387
0,0,010100000010100010001011000011001010,001011100001001000010100100000110100,7,1285
1,1,010100010010100010001011000011001010,001011100001001000010100100000110100,15,1726
1,0,000000000000000000000000000000000000,000000000000000000000000000000000000,30,70521
0,1,000000000000000000000000000000100000,000000000000000000000000000000000000,15,3461
1,0,000000000000000000000000000000100000,000000000000000100000000000000000000,14,16838
0,1,000000000000001000000000000000100000,000000000000000100000000000000000000,11,4007
1,0,000000000000001000000000000000100000,000000000001000100000000000000000000,6,8729
0,1,000000100000001000000000000000100000,000000000001000100000000000000000000,22,2176
1,0,000000100000001000000000000000100000,000000000001000100000010000000000000,32,9815
0,1,000000100000001000000000000000101000,000000000001000100000010000000000000,23,1973
1,0,000000100000001000000000000000101000,000000000001000100000011000000000000,21,7249
0,1,000000100000001000000100000000101000,000000000001000100000011000000000000,31,3396
1,0,000000100000001000000100000000101000,000000000001000100000011000000010000,4,18143
0,1,000010100000001000000100000000101000,000000000001000100000011000000010000,7,2309
0,0,000000000000000000000000000000000000,000000000000000000000000000000000000,21,1278
1,1,000000000000000000000100000000000000,000000000000000000000000000000000000,31,10042
0,0,000000000000000000000100000000000000,000000000000000000000000000000010000,22,3305
1,1,000000000000000000000110000000000000,000000000000000000000000000000010000,15,8585
0,0,000000000000000000000110000000000000,000000000000000100000000000000010000,14,2113
1,1,000000000000001000000110000000000000,000000000000000100000000000000010000,6,9635
0,0,000000000000001000000110000000000000,000000100000000100000000000000010000,11,2022
1,1,000000000001001000000110000000000000,000000100000000100000000000000010000,12,20166
0,0,000000000001001000000110000000000000,000000100000100100000000000000010000,23,1567
1,1,000000000001001000000111000000000000,000000100000100100000000000000010000,24,11691
0,0,000000000001001000000111000000000000,000000100000100100000000100000010000,20,1198
1,0,000000000000000000000000000000000000,000000000000000000000000000000000000,22,7133
0,1,000000000000000000000010000000000000,000000000000000000000000000000000000,11,2699
1,0,000000000000000000000010000000000000,000000000001000000000000000000000000,24,10243
0,1,000000000000000000000010100000000000,000000000001000000000000000000000000,12,4146
1,0,000000000000000000000010100000000000,000000000001100000000000000000000000,23,5133
0,1,000000000000000000000011100000000000,000000000001100000000000000000000000,25,2709
1,0,000000000000000000000011100000000000,000000000001100000000000010000000000,21,2027
0,0,000000000000000000000000000000000000,000000000000000000000000000000000000,11,5232
1,1,000000000001000000000000000000000000,000000000000000000000000000000000000,22,6412
0,0,000000000001000000000000000000000000,000000000000000000000010000000000000,12,2167
1,1,000000000001100000000000000000000000,000000000000000000000010000000000000,13,3716
0,0,000000000001100000000000000000000000,000000000000010000000010000000000000,31,6376
1,1,000000000001100000000000000000010000,000000000000010000000010000000000000,21,7169
0,0,000000000001100000000000000000010000,000000000000010000000110000000000000,23,3840
1,1,000000000001100000000001000000010000,000000000000010000000110000000000000,15,10880
0,0,000000000001100000000001000000010000,000000000000010100000110000000000000,29,850
1,1,000000000001100000000001000001010000,000000000000010100000110000000000000,20,15552
0,0,000000000001100000000001000001010000,000000000000010100001110000000000000,19,2060
1,1,000000000001100000010001000001010000,000000000000010100001110000000000000,10,13026
0,0,000000000001100000010001000001010000,000000000010010100001110000000000000,30,3133
1,1,000000000001100000010001000001110000,000000000010010100001110000000000000,28,3721
0,0,000000000001100000010001000001110000,000000000010010100001110000010000000,32,1409
1,0,000000000000000000000000000000000000,000000000000000000000000000000000000,22,5053
0,1,000000000000000000000010000000000000,000000000000000000000000000000000000,14,2439
1,0,000000000000000000000010000000000000,000000000000001000000000000000000000,15,7271
0,1,000000000000000100000010000000000000,000000000000001000000000000000000000,13,1289
1,0,000000000000000100000010000000000000,000000000000011000000000000000000000,12,6382
0,1,000000000000100100000010000000000000,000000000000011000000000000000000000,21,3313
1,0,000000000000100100000010000000000000,000000000000011000000100000000000000,24,25661
0,1,000000000000100100000010100000000000,000000000000011000000100000000000000,23,1140
1,0,000000000000100100000010100000000000,000000000000011000000101000000000000,5,3558
0,1,000001000000100100000010100000000000,000000000000011000000101000000000000,33,3972
1,0,000001000000100100000010100000000000,000000000000011000000101000000000100,3,4810
0,1,000101000000100100000010100000000000,000000000000011000000101000000000100,4,2496
1,0,000101000000100100000010100000000000,000010000000011000000101000000000100,10,23271
0,1,000101000010100100000010100000000000,000010000000011000000101000000000100,31,2946
1,0,000101000010100100000010100000000000,000010000000011000000101000000010100,32,17389
0,1,000101000010100100000010100000001000,000010000000011000000101000000010100,2,2718
1,0,000101000010100100000010100000001000,001010000000011000000101000000010100,19,26769
0,1,000101000010100100010010100000001000,001010000000011000000101000000010100,29,6844
1,0,000101000010100100010010100000001000,001010000000011000000101000001010100,11,29448
0,1,000101000011100100010010100000001000,001010000000011000000101000001010100,9,2052
1,0,000101000011100100010010100000001000,001010000100011000000101000001010100,27,8258
0,0,000000000000000000000000000000000000,000000000000000000000000000000000000,23,3101
1,1,000000000000000000000001000000000000,000000000000000000000000000000000000,21,7249
0,0,000000000000000000000001000000000000,000000000000000000000100000000000000,25,1456
1,1,000000000000000000000001010000000000,000000000000000000000100000000000000,24,4068
0,0,000000000000000000000001010000000000,000000000000000000000100100000000000,15,2568
1,1,000000000000000100000001010000000000,000000000000000000000100100000000000,5,7568
0,0,000000000000000100000001010000000000,000001000000000000000100100000000000,7,1770
1,1,000000010000000100000001010000000000,000001000000000000000100100000000000,31,3758
0,0,000000010000000100000001010000000000,000001000000000000000100100000010000,16,2278
1,1,000000010000000110000001010000000000,000001000000000000000100100000010000,34,11794
0,0,000000010000000110000001010000000000,000001000000000000000100100000010010,33,4334
1,1,000000010000000110000001010000000100,000001000000000000000100100000010010,19,28919
0,0,000000010000000110000001010000000100,000001000000000000010100100000010010,13,2274
1,1,000000010000010110000001010000000100,000001000000000000010100100000010010,14,9200
0,0,000000010000010110000001010000000100,000001000000001000010100100000010010,3,955
1,0,000000000000000000000000000000000000,000000000000000000000000000000000000,23,8724
0,1,000000000000000000000001000000000000,000000000000000000000000000000000000,11,2404
1,0,000000000000000000000001000000000000,000000000001000000000000000000000000,12,8622
0,1,000000000000100000000001000000000000,000000000001000000000000000000000000,20,3607
1,0,000000000000100000000001000000000000,000000000001000000001000000000000000,21,6798
0,1,000000000000100000000101000000000000,000000000001000000001000000000000000,30,923
1,0,000000000000100000000101000000000000,000000000001000000001000000000100000,29,31066
0,1,000000000000100000000101000001000000,000000000001000000001000000000100000,3,9670
1,0,000000000000100000000101000001000000,000100000001000000001000000000100000,32,22837
0,1,000000000000100000000101000001001000,000100000001000000001000000000100000,22,1874
1,0,000000000000100000000101000001001000,000100000001000000001010000000100000,5,9565
0,1,000001000000100000000101000001001000,000100000001000000001010000000100000,14,1856
1,0,000001000000100000000101000001001000,000100000001001000001010000000100000,13,1950
0,0,000000000000000000000000000000000000,000000000000000000000000000000000000,11,1009
1,1,000000000001000000000000000000000000,000000000000000000000000000000000000,23,3547
0,0,000000000001000000000000000000000000,000000000000000000000001000000000000,13,2253
1,1,000000000001010000000000000000000000,000000000000000000000001000000000000,12,5377
0,0,000000000001010000000000000000000000,000000000000100000000001000000000000,21,1533
1,1,000000000001010000000100000000000000,000000000000100000000001000000000000,31,8746
0,0,000000000001010000000100000000000000,000000000000100000000001000000010000,29,1786
1,1,000000000001010000000100000001000000,000000000000100000000001000000010000,5,2837
0,0,000000000001010000000100000001000000,000001000000100000000001000000010000,2,3692
1,1,001000000001010000000100000001000000,000001000000100000000001000000010000,20,5093
0,0,001000000001010000000100000001000000,000001000000100000001001000000010000,19,3055
1,1,001000000001010000010100000001000000,000001000000100000001001000000010000,27,16728
0,0,001000000001010000010100000001000000,000001000000100000001001000100010000,14,10629
1,1,001000000001011000010100000001000000,000001000000100000001001000100010000,15,4527
0,0,001000000001011000010100000001000000,000001000000100100001001000100010000,24,3669
1,1,001000000001011000010100100001000000,000001000000100100001001000100010000,7,1555
1,0,000000000000000000000000000000000000,000000000000000000000000000000000000,23,91810
0,1,000000000000000000000001000000000000,000000000000000000000000000000000000,12,3079
1,0,000000000000000000000001000000000000,000000000000100000000000000000000000,14,13180
0,1,000000000000001000000001000000000000,000000000000100000000000000000000000,11,4287
1,0,000000000000001000000001000000000000,000000000001100000000000000000000000,13,8599
0,1,000000000000011000000001000000000000,000000000001100000000000000000000000,21,2425
1,0,000000000000011000000001000000000000,000000000001100000000100000000000000,30,10651
0,1,000000000000011000000001000000100000,000000000001100000000100000000000000,31,8032
1,0,000000000000011000000001000000100000,000000000001100000000100000000010000,1,2497
0,1,010000000000011000000001000000100000,000000000001100000000100000000010000,20,4423
1,0,010000000000011000000001000000100000,000000000001100000001100000000010000,19,9360
0,1,010000000000011000010001000000100000,000000000001100000001100000000010000,4,8895
1,0,010000000000011000010001000000100000,000010000001100000001100000000010000,28,6217
0,1,010000000000011000010001000010100000,000010000001100000001100000000010000,10,1893
1,0,010000000000011000010001000010100000,000010000011100000001100000000010000,9,7194
0,1,010000000100011000010001000010100000,000010000011100000001100000000010000,6,13675
1,0,010000000100011000010001000010100000,000010100011100000001100000000010000,5,7689
0,1,010001000100011000010001000010100000,000010100011100000001100000000010000,32,992
1,0,010001000100011000010001000010100000,000010100011100000001100000000011000,22,22830
0,1,010001000100011000010011000010100000,000010100011100000001100000000011000,24,15545
1,0,010001000100011000010011000010100000,000010100011100000001100100000011000,33,21129
0,1,010001000100011000010011000010100100,000010100011100000001100100000011000,3,2670
1,0,010001000100011000010011000010100100,000110100011100000001100100000011000,29,28714
0,1,010001000100011000010011000011100100,000110100011100000001100100000011000,27,2502
1,0,010001000100011000010011000011100100,000110100011100000001100100100011000,16,27773
0,0,000000000000000000000000000000000000,000000000000000000000000000000000000,21,2435
1,1,000000000000000000000100000000000000,000000000000000000000000000000000000,23,2921
0,0,000000000000000000000100000000000000,000000000000000000000001000000000000,20,2690
1,1,000000000000000000001100000000000000,000000000000000000000001000000000000,19,7620
0,0,000000000000000000001100000000000000,000000000000000000010001000000000000,13,2700
1,1,000000000000010000001100000000000000,000000000000000000010001000000000000,5,6850
0,0,000000000000010000001100000000000000,000001000000000000010001000000000000,11,5382
1,1,000000000001010000001100000000000000,000001000000000000010001000000000000,12,8371
0,0,000000000001010000001100000000000000,000001000000100000010001000000000000,31,3144
1,1,000000000001010000001100000000010000,000001000000100000010001000000000000,1,4007
0,0,000000000001010000001100000000010000,010001000000100000010001000000000000,22,11027
1,1,000000000001010000001110000000010000,010001000000100000010001000000000000,4,11685
0,0,000000000001010000001110000000010000,010011000000100000010001000000000000,14,5790
1,1,000000000001011000001110000000010000,010011000000100000010001000000000000,3,18059
0,0,000000000001011000001110000000010000,010111000000100000010001000000000000,2,2399
1,1,001000000001011000001110000000010000,010111000000100000010001000000000000,6,2098
1,0,000000000000000000000000000000000000,000000000000000000000000000000000000,23,27440
0,1,000000000000000000000001000000000000,000000000000000000000000000000000000,11,2422
1,0,000000000000000000000001000000000000,000000000001000000000000000000000000,21,7890
0,1,000000000000000000000101000000000000,000000000001000000000000000000000000,22,3712
1,0,000000000000000000000101000000000000,000000000001000000000010000000000000,13,5945
0,1,000000000000010000000101000000000000,000000000001000000000010000000000000,29,2305
1,0,000000000000010000000101000000000000,000000000001000000000010000001000000,25,8184
0,1,000000000000010000000101010000000000,000000000001000000000010000001000000,12,3643
1,0,000000000000010000000101010000000000,000000000001100000000010000001000000,19,14909
0,1,000000000000010000010101010000000000,000000000001100000000010000001000000,20,5379
1,0,000000000000010000010101010000000000,000000000001100000001010000001000000,2,4518
0,1,001000000000010000010101010000000000,000000000001100000001010000001000000,28,2301
1,0,001000000000010000010101010000000000,000000000001100000001010000011000000,4,6665
0,1,001010000000010000010101010000000000,000000000001100000001010000011000000,30,5434
1,0,001010000000010000010101010000000000,000000000001100000001010000011100000,31,12882
0,1,001010000000010000010101010000010000,000000000001100000001010000011100000,27,1884
0,0,000000000000000000000000000000000000,000000000000000000000000000000000000,11,1648
1,1,000000000001000000000000000000000000,000000000000000000000000000000000000,32,5898
0,0,000000000001000000000000000000000000,000000000000000000000000000000001000,12,1415
1,1,000000000001100000000000000000000000,000000000000000000000000000000001000,13,4991
0,0,000000000001100000000000000000000000,000000000000010000000000000000001000,20,2901
1,1,000000000001100000001000000000000000,000000000000010000000000000000001000,10,10516
0,0,000000000001100000001000000000000000,000000000010010000000000000000001000,21,1553
1,1,000000000001100000001100000000000000,000000000010010000000000000000001000,19,8251
0,0,000000000001100000001100000000000000,000000000010010000010000000000001000,29,2918
1,1,000000000001100000001100000001000000,000000000010010000010000000000001000,2,5725
0,0,000000000001100000001100000001000000,001000000010010000010000000000001000,28,3376
1,1,000000000001100000001100000011000000,001000000010010000010000000000001000,4,15636
0,0,000000000001100000001100000011000000,001010000010010000010000000000001000,30,2641
1,1,000000000001100000001100000011100000,001010000010010000010000000000001000,3,7433
0,0,000000000001100000001100000011100000,001110000010010000010000000000001000,27,1406
1,0,000000000000000000000000000000000000,000000000000000000000000000000000000,20,8361
0,1,000000000000000000001000000000000000,000000000000000000000000000000000000,14,3469
1,0,000000000000000000001000000000000000,000000000000001000000000000000000000,24,5572
0,1,000000000000000000001000100000000000,000000000000001000000000000000000000,13,1084
1,0,000000000000000000001000100000000000,000000000000011000000000000000000000,15,4358
0,1,000000000000000100001000100000000000,000000000000011000000000000000000000,32,2513
1,0,000000000000000100001000100000000000,000000000000011000000000000000001000,23,17600
0,1,000000000000000100001001100000000000,000000000000011000000000000000001000,22,3081
1,0,000000000000000100001001100000000000,000000000000011000000010000000001000,12,6400
0,1,000000000000100100001001100000000000,000000000000011000000010000000001000,31,3256
1,0,000000000000100100001001100000000000,000000000000011000000010000000011000,4,5850
0,1,000010000000100100001001100000000000,000000000000011000000010000000011000,28,1960
1,0,000010000000100100001001100000000000,000000000000011000000010000010011000,6,17382
0,1,000010100000100100001001100000000000,000000000000011000000010000010011000,30,1940
1,0,000010100000100100001001100000000000,000000000000011000000010000010111000,29,6034
0,1,000010100000100100001001100001000000,000000000000011000000010000010111000,33,1743
0,0,000000000000000000000000000000000000,000000000000000000000000000000000000,11,1683
1,1,000000000001000000000000000000000000,000000000000000000000000000000000000,23,3735
0,0,000000000001000000000000000000000000,000000000000000000000001000000000000,12,1164
1,1,000000000001100000000000000000000000,000000000000000000000001000000000000,13,5216
0,0,000000000001100000000000000000000000,000000000000010000000001000000000000,20,1325
1,1,000000000001100000001000000000000000,000000000000010000000001000000000000,10,10658
0,0,000000000001100000001000000000000000,000000000010010000000001000000000000,30,2572
1,1,000000000001100000001000000000100000,000000000010010000000001000000000000,21,8452
0,0,000000000001100000001000000000100000,000000000010010000000101000000000000,29,2501
1,1,000000000001100000001000000001100000,000000000010010000000101000000000000,2,9970
0,0,000000000001100000001000000001100000,001000000010010000000101000000000000,28,824
1,1,000000000001100000001000000011100000,001000000010010000000101000000000000,4,10479
0,0,000000000001100000001000000011100000,001010000010010000000101000000000000,27,1236
1,0,000000000000000000000000000000000000,000000000000000000000000000000000000,29,4237
0,1,000000000000000000000000000001000000,000000000000000000000000000000000000,14,2088
1,0,000000000000000000000000000001000000,000000000000001000000000000000000000,30,4922
0,1,000000000000000000000000000001100000,000000000000001000000000000000000000,31,3184
1,0,000000000000000000000000000001100000,000000000000001000000000000000010000,32,4232
0,1,000000000000000000000000000001101000,000000000000001000000000000000010000,22,1760
1,0,000000000000000000000000000001101000,000000000000001000000010000000010000,13,7518
0,1,000000000000010000000000000001101000,000000000000001000000010000000010000,24,4053
1,0,000000000000010000000000000001101000,000000000000001000000010100000010000,23,13807
0,1,000000000000010000000001000001101000,000000000000001000000010100000010000,6,13237
1,0,000000000000010000000001000001101000,000000100000001000000010100000010000,34,17357
0,1,000000000000010000000001000001101010,000000100000001000000010100000010000,7,5823
1,0,000000000000010000000001000001101010,000000110000001000000010100000010000,33,14676
0,1,000000000000010000000001000001101110,000000110000001000000010100000010000,35,1737
1,0,000000000000010000000001000001101110,000000110000001000000010100000010001,3,1797
0,0,000000000000000000000000000000000000,000000000000000000000000000000000000,21,1347
1,1,000000000000000000000100000000000000,000000000000000000000000000000000000,32,3219
0,0,000000000000000000000100000000000000,000000000000000000000000000000001000,20,1813
1,1,000000000000000000001100000000000000,000000000000000000000000000000001000,22,9248
0,0,000000000000000000001100000000000000,000000000000000000000010000000001000,2,5007
1,1,001000000000000000001100000000000000,000000000000000000000010000000001000,16,18328
0,0,001000000000000000001100000000000000,000000000000000010000010000000001000,11,1174
1,1,001000000001000000001100000000000000,000000000000000010000010000000001000,29,3226
0,0,001000000001000000001100000000000000,000000000000000010000010000001001000,1,6944
1,1,011000000001000000001100000000000000,000000000000000010000010000001001000,31,5636
0,0,011000000001000000001100000000000000,000000000000000010000010000001011000,30,1798
1,1,011000000001000000001100000000100000,000000000000000010000010000001011000,12,17302
0,0,011000000001000000001100000000100000,000000000000100010000010000001011000,3,7561
1,1,011100000001000000001100000000100000,000000000000100010000010000001011000,4,6358
0,0,011100000001000000001100000000100000,000010000000100010000010000001011000,0,1368
1,0,000000000000000000000000000000000000,000000000000000000000000000000000000,20,6983
0,1,000000000000000000001000000000000000,000000000000000000000000000000000000,14,1535
1,0,000000000000000000001000000000000000,000000000000001000000000000000000000,4,5632
0,1,000010000000000000001000000000000000,000000000000001000000000000000000000,15,1287
1,0,000010000000000000001000000000000000,000000000000001100000000000000000000,13,6340
0,1,000010000000010000001000000000000000,000000000000001100000000000000000000,22,1363
1,0,000010000000010000001000000000000000,000000000000001100000010000000000000,6,8120
0,1,000010100000010000001000000000000000,000000000000001100000010000000000000,5,2953
1,0,000010100000010000001000000000000000,000001000000001100000010000000000000,16,33491
0,1,000010100000010010001000000000000000,000001000000001100000010000000000000,23,3002
1,0,000010100000010010001000000000000000,000001000000001100000011000000000000,32,4535
0,1,000010100000010010001000000000001000,000001000000001100000011000000000000,24,1941
1,0,000010100000010010001000000000001000,000001000000001100000011100000000000,25,6542
0,1,000010100000010010001000010000001000,000001000000001100000011100000000000,21,1037
2,0,000000000000000000000000000000000000,000000000000000000000000000000000000,13,2641
3,1,000000000000010000000000000000000000,000000000000000000000000000000000000,14,9405
2,0,000000000000010000000000000000000000,000000000000001000000000000000000000,12,2825
3,1,000000000000110000000000000000000000,000000000000001000000000000000000000,11,2821
2,0,000000000000110000000000000000000000,000000000001001000000000000000000000,3,4132
3,0,000000000000000000000000000000000000,000000000000000000000000000000000000,13,2721
2,1,000000000000010000000000000000000000,000000000000000000000000000000000000,12,3487
3,0,000000000000010000000000000000000000,000000000000100000000000000000000000,22,1986
2,1,000000000000010000000010000000000000,000000000000100000000000000000000000,4,1968
3,0,000000000000010000000010000000000000,000010000000100000000000000000000000,2,2715
2,1,001000000000010000000010000000000000,000010000000100000000000000000000000,20,3666
3,0,001000000000010000000010000000000000,000010000000100000001000000000000000,6,2952
2,1,001000100000010000000010000000000000,000010000000100000001000000000000000,28,1894
2,0,000000000000000000000000000000000000,000000000000000000000000000000000000,13,2770
3,1,000000000000010000000000000000000000,000000000000000000000000000000000000,14,2028
2,0,000000000000010000000000000000000000,000000000000001000000000000000000000,12,1937
3,1,000000000000110000000000000000000000,000000000000001000000000000000000000,24,2626
2,0,000000000000110000000000000000000000,000000000000001000000000100000000000,4,3011
3,1,000010000000110000000000000000000000,000000000000001000000000100000000000,32,2208
2,0,000010000000110000000000000000000000,000000000000001000000000100000001000,31,5352
3,1,000010000000110000000000000000010000,000000000000001000000000100000001000,15,8585
2,0,000010000000110000000000000000010000,000000000000001100000000100000001000,22,1934
3,0,000000000000000000000000000000000000,000000000000000000000000000000000000,13,4460
2,1,000000000000010000000000000000000000,000000000000000000000000000000000000,12,1799
3,0,000000000000010000000000000000000000,000000000000100000000000000000000000,2,2722
2,1,001000000000010000000000000000000000,000000000000100000000000000000000000,11,1757
3,0,001000000000010000000000000000000000,000000000001100000000000000000000000,3,1631
2,1,001100000000010000000000000000000000,000000000001100000000000000000000000,4,2642
3,0,001100000000010000000000000000000000,000010000001100000000000000000000000,1,3008
2,1,011100000000010000000000000000000000,000010000001100000000000000000000000,0,1343
3,0,011100000000010000000000000000000000,100010000001100000000000000000000000,20,2134
2,1,011100000000010000001000000000000000,100010000001100000000000000000000000,9,1944
3,0,011100000000010000001000000000000000,100010000101100000000000000000000000,18,2548
2,1,011100000000010000101000000000000000,100010000101100000000000000000000000,10,1153
2,0,000000000000000000000000000000000000,000000000000000000000000000000000000,13,2224
3,1,000000000000010000000000000000000000,000000000000000000000000000000000000,12,2453
2,0,000000000000010000000000000000000000,000000000000100000000000000000000000,14,3429
3,1,000000000000011000000000000000000000,000000000000100000000000000000000000,6,2449
2,0,000000000000011000000000000000000000,000000100000100000000000000000000000,15,1618
3,1,000000000000011100000000000000000000,000000100000100000000000000000000000,16,2078
2,0,000000000000011100000000000000000000,000000100000100010000000000000000000,5,4043
3,1,000001000000011100000000000000000000,000000100000100010000000000000000000,4,4127
2,0,000001000000011100000000000000000000,000010100000100010000000000000000000,21,2925
3,1,000001000000011100000100000000000000,000010100000100010000000000000000000,29,2213
2,0,000001000000011100000100000000000000,000010100000100010000000000001000000,32,6460
3,1,000001000000011100000100000000001000,000010100000100010000000000001000000,20,2398
2,0,000001000000011100000100000000001000,000010100000100010001000000001000000,23,1115
3,0,000000000000000000000000000000000000,000000000000000000000000000000000000,13,4575
2,1,000000000000010000000000000000000000,000000000000000000000000000000000000,12,1442
3,0,000000000000010000000000000000000000,000000000000100000000000000000000000,11,3077
2,1,000000000001010000000000000000000000,000000000000100000000000000000000000,3,2351
3,0,000000000001010000000000000000000000,000100000000100000000000000000000000,21,4537
2,1,000000000001010000000100000000000000,000100000000100000000000000000000000,20,1959
3,0,000000000001010000000100000000000000,000100000000100000001000000000000000,29,2111
2,1,000000000001010000000100000001000000,000100000000100000001000000000000000,5,2125
3,0,000000000001010000000100000001000000,000101000000100000001000000000000000,1,3613
2,1,010000000001010000000100000001000000,000101000000100000001000000000000000,31,2032
3,0,010000000001010000000100000001000000,000101000000100000001000000000010000,4,3704
2,1,010010000001010000000100000001000000,000101000000100000001000000000010000,14,15451
3,0,010010000001010000000100000001000000,000101000000101000001000000000010000,2,6076
2,1,011010000001010000000100000001000000,000101000000101000001000000000010000,32,6603
3,0,011010000001010000000100000001000000,000101000000101000001000000000011000,23,3943
2,1,011010000001010000000101000001000000,000101000000101000001000000000011000,22,7743
3,0,011010000001010000000101000001000000,000101000000101000001010000000011000,15,9149
2,1,011010000001010100000101000001000000,000101000000101000001010000000011000,6,3134
3,0,011010000001010100000101000001000000,000101100000101000001010000000011000,7,2225
2,1,011010010001010100000101000001000000,000101100000101000001010000000011000,30,1781
2,0,000000000000000000000000000000000000,000000000000000000000000000000000000,13,2587
3,1,000000000000010000000000000000000000,000000000000000000000000000000000000,16,820
2,0,000000000000010000000000000000000000,000000000000000010000000000000000000,12,222
3,1,000000000000110000000000000000000000,000000000000000010000000000000000000,21,897
2,0,000000000000110000000000000000000000,000000000000000010000100000000000000,14,2101
3,1,000000000000111000000000000000000000,000000000000000010000100000000000000,23,17
2,0,000000000000111000000000000000000000,000000000000000010000101000000000000,11,1677
3,0,000000000000000000000000000000000000,000000000000000000000000000000000000,13,1250
2,1,000000000000010000000000000000000000,000000000000000000000000000000000000,12,2634
3,0,000000000000010000000000000000000000,000000000000100000000000000000000000,23,1255
2,1,000000000000010000000001000000000000,000000000000100000000000000000000000,3,1575
3,0,000000000000010000000001000000000000,000100000000100000000000000000000000,21,1060
