1,1,000000000000011000000101000000000100,000100000000100100010000000000000000,11,11369,11.0,5.0,-1.0,1.0
1,1,011000000001000000001100000000100000,000000000000000010000010000001011000,24,22637,24.0,4.0,-1.0,-1.0
1,1,000000000000100000001010000100100000,000000000000001000000100010000001000,23,9982,5.0,23.0,-1.0,-1.0
1,0,000000000010100010000000000100100010,000010001000001000000010100000001000,11,8911,11.0,23.0,1.0,0.0
1,0,000100000001100000000100000000000000,000000000000010000010000000000110000,32,88121,4.0,32.0,-1.0,0.0
1,1,001100100001011100000100100000100000,100011000000100010000011000000001100,34,5827,20.0,34.0,-1.0,-1.0
1,0,001000000000001100000001100000010000,000010010000110000000010000000001000,25,12355,16.0,25.0,0.0,0.0
1,0,000010000011101000010010000001100100,001101100100010100000101000000001000,28,7343,28.0,7.0,1.0,0.0
1,1,001000000001010000010100000001000000,000001000000100000001001000000010000,32,4395,32.0,4.0,-1.0,-1.0
1,1,001100100001011100000100100010100000,100011000000100010010011000000001100,29,8873,31.0,29.0,0.0,0.0
1,0,001110000000111000000000000000000100,010001000001000100000001100000001000,22,14015,21.0,22.0,1.0,-1.0
1,1,000000000001110000001000000000000000,000000000010001000000010000000000000,30,16240,30.0,21.0,0.0,0.0
1,0,000000000000001000001010100000001000,001010000000000000100101000000000000,30,46325,30.0,16.0,1.0,1.0
1,1,000011100000101110000011000000000000,000100010000010001000000100100101000,31,4012,31.0,20.0,-1.0,0.0
1,1,000100100000010000001100000000001000,000001000000001100000011000000000000,25,3890,25.0,24.0,-1.0,0.0
1,1,000100010000101000000010100000100000,011010100000010000000100000000000000,29,7970,29.0,23.0,-1.0,0.0
1,1,000001100000110000000000000000000000,000000000000001000000110000000000000,4,4272,23.0,4.0,-1.0,0.0
1,1,000010000000100000000110000000000000,000000000000001100000001000000000000,31,81088,13.0,31.0,0.0,-1.0
1,1,000000000001110000000001000000101000,000100000010001000000110000000000000,20,6272,31.0,20.0,0.0,0.0
1,0,000010010001000000000101100000100001,000101101000001010000010000000001000,31,7333,31.0,15.0,1.0,0.0
1,1,000110000001000000010111000000101000,010001000010110000001000100100000000,15,53407,14.0,15.0,0.0,0.0
1,0,000000000000100000000110000000000000,000000000000001100000001000000000000,32,5919,20.0,32.0,0.0,0.0
1,0,000101000000011000000000000000011000,000000010000100100000011000000000100,4,78365,4.0,21.0,1.0,1.0
1,0,100110000001000000001000000010010000,010000000010101000000111000000000000,29,13341,24.0,29.0,-1.0,-1.0
1,1,000000000010100010000000000100100000,000010001000000000000000100000001000,14,14738,14.0,13.0,-1.0,1.0
1,0,001000000001000000001100000000000000,000000000000000010000010000001001000,31,13247,12.0,31.0,-1.0,1.0
1,1,100110000001000000001000100010010000,010000000010101000000111000000000000,32,31581,32.0,13.0,-1.0,-1.0
1,1,000101001000000100000011000000010100,000010010000011000000000010000101000,34,5067,24.0,34.0,0.0,-1.0
1,0,000001000001100000001010000000000000,000010000000001000000001000000011000,10,2316,21.0,10.0,1.0,1.0
1,0,000000000000100000000010100001001000,001001000000010000000101000000000000,30,7443,31.0,30.0,0.0,1.0
1,0,000000000000001100000000100000001000,000000000000010000000001000000110000,16,12709,16.0,33.0,1.0,1.0
1,1,000001010000000100000001010000000000,000000000000010000000000100000010001,4,68153,4.0,32.0,0.0,1.0
1,0,100000100010000001000000000100010000,000000011000001100000001000000000001,9,6075,30.0,9.0,1.0,1.0
1,1,000101000011010001011010000000100000,101000000000101110000100010100000000,4,10348,18.0,4.0,0.0,1.0
1,0,001000100000001100000001100000010000,000010010000110000000010000000001100,16,97613,16.0,25.0,0.0,0.0
1,0,000001000000100000001010000000000100,000000000000001100000001000000011000,7,13262,7.0,21.0,-1.0,-1.0
1,0,000000000000011000010010000010000000,001010000010100000001000000000000000,3,8869,30.0,3.0,1.0,-1.0
1,0,000001001000010100000001000000001001,001010000001101000010000010000000000,7,8275,7.0,3.0,1.0,1.0
1,1,000000000001010000001100000000000000,000001000000000000010001000000000000,12,12678,14.0,12.0,1.0,0.0
1,1,001001000100010000010001010000110001,000000100001101100001110000000001000,24,79684,24.0,33.0,0.0,1.0
1,1,000000000000110000000001000000010000,000100000001000000000100000000000000,19,13823,19.0,27.0,-1.0,1.0
1,0,000000000001100000000100000000000000,000000000000001000000010100000000000,10,4310,10.0,13.0,1.0,1.0
1,0,000100000000010000000101000000000000,000000000000101000000010000000000100,5,21091,5.0,2.0,1.0,0.0
1,1,001101100000010000001101000010010000,000010000000101000000010000101101100,34,4507,34.0,7.0,-1.0,1.0
1,1,000000000000110000000000000100000000,000000000000000000000000000001100000,31,2691,31.0,14.0,-1.0,0.0
1,0,000000000000100000000101000000010000,000110000000010000000010000000000000,15,6187,5.0,15.0,0.0,0.0
1,0,011100001100011010011100000001010001,100011000011100100100010110000001110,23,7305,23.0,28.0,-1.0,-1.0
1,0,000000000010100010000001000100100010,000010101000001000000010100000001000,11,2307,11.0,7.0,1.0,1.0
1,1,000000000001010000001001000000101000,001100000000100000000110000000000000,4,12805,4.0,5.0,-1.0,0.0
1,0,000001000000110000001100000000100000,000110000000001000000011000001000000,10,5441,10.0,24.0,1.0,0.0
1,0,000000000000000000000011000000010000,000000000000110000000100000000000000,14,5680,15.0,14.0,0.0,0.0
1,0,000000000000000000000010000000100110,000000000000001100000000100000010000,13,10216,32.0,13.0,1.0,-1.0
1,0,000101000000011000011100000000011000,001010000000100100100011000001100000,11,3706,11.0,27.0,1.0,0.0
1,1,001100100001110000011100010000011010,010001010000001100100011100100100100,10,8190,10.0,29.0,1.0,1.0
1,1,001001110011101000001100100100110100,010100000100010110110011000011001010,25,23114,25.0,17.0,1.0,1.0
1,0,000000000000010100000001000000010100,000100000000100000001110000000000000,7,1919,7.0,19.0,1.0,-1.0
1,0,000000000001011000000100000000000000,000000000000100000000000100000010100,29,7059,29.0,22.0,1.0,-1.0
1,0,000001001000000100000000000000001001,001010000001100000000000010000000000,14,5067,14.0,24.0,1.0,1.0
1,1,100000001000000000000101000100100000,000001000000110000000000000000001001,22,11141,22.0,15.0,-1.0,-1.0
1,1,000010000000001000000110000000000000,000000000000100000001000000000100000,10,5547,10.0,31.0,-1.0,1.0
1,0,000000000000001100000010100000001100,000000100000010000000101000000110000,16,9792,12.0,16.0,1.0,1.0
1,1,000001100000001110000010000000000000,000000000000010001000000100100100000,29,8166,29.0,7.0,0.0,0.0
1,0,000000100001100110000101000000000010,010100010000001000010010110000000000,10,2332,10.0,2.0,1.0,0.0
1,0,000100000000001000000011000001010000,000001000000110000001100000000100000,24,7778,24.0,15.0,0.0,0.0
1,0,000000000000001100000010100000001000,000000000000010000000101000000110000,16,5572,16.0,12.0,1.0,1.0
1,0,000100010000010000000110000001001000,000011000000000100000001100000110000,12,12403,12.0,25.0,1.0,0.0
1,1,000001000001100000001010000000000000,000010000000001000000001000000001000,13,5090,24.0,13.0,-1.0,1.0
1,0,000000000010110000000100000000000000,000000000001000000000000000101010000,30,9143,30.0,22.0,0.0,-1.0
1,0,000000000001110000000000000010000000,000001000010001000000010000000000000,30,10249,21.0,30.0,0.0,-1.0
1,1,000000000000010000000010100000011000,000011000000001000000001000000000000,3,9598,6.0,3.0,-1.0,-1.0
1,1,100000001010100000000101000000110000,000110000001000100001010000010000000,5,4499,5.0,2.0,-1.0,-1.0
1,1,000101000000000000101000100000000000,000000000000010000000111000000000000,4,6665,4.0,14.0,0.0,1.0
1,1,001101100000010000001101000000010000,000010000000101000000010000001101100,34,12159,34.0,24.0,-1.0,1.0
1,0,000000000001011100001100000001000000,001001000000100010000000100000010100,32,6122,22.0,32.0,1.0,-1.0
2,0,000000000000001000001010100000001000,001010000000000000100101000000000000,30,26450,30.0,16.0,1.0,1.0
2,0,001000000001000000001100000000000000,000000000000000010000010000001001000,31,3943,12.0,31.0,-1.0,1.0
2,1,000001010000000100000001010000000000,000000000000010000000000100000010001,32,3769,4.0,32.0,0.0,1.0
2,1,000000000001100000001100000000001100,000100000000011000000011000000000000,31,1276,31.0,30.0,0.0,-1.0
2,1,000000000010100010000000000100100000,000010001000000000000000100000001000,13,943,14.0,13.0,-1.0,1.0
2,1,100000001000000000000101000100100000,000001000000110000000000000000001001,22,683,22.0,15.0,-1.0,-1.0
2,1,001100100001011100000100100000100000,100011000000100010000011000000001100,34,3694,20.0,34.0,-1.0,-1.0
2,1,001001110011101000001100100100110100,010100000100010110110011000011001010,25,792,25.0,17.0,1.0,1.0
2,1,000000000001110000001000000000000000,000000000010001000000010000000000000,21,879,30.0,21.0,0.0,0.0
2,1,000000000001110000001000000000000000,000000000010001000000010000000000000,21,1183,30.0,21.0,0.0,0.0
2,1,000000000001010000001001000000101000,001100000000100000000110000000000000,5,984,4.0,5.0,-1.0,0.0
2,0,000000000000011000010010000010000000,001010000010100000001000000000000000,3,901,30.0,3.0,1.0,-1.0
2,1,000000000001110000000001000000101000,000100000010001000000110000000000000,20,1114,31.0,20.0,0.0,0.0
2,0,000100000000001000000011000001010000,000001000000110000001100000000100000,24,1202,24.0,15.0,0.0,0.0
2,1,000101001000000100000011000000010100,000010010000011000000000010000101000,24,659,24.0,34.0,0.0,-1.0
2,0,000000000010110000000100000000000000,000000000001000000000000000101010000,22,1082,30.0,22.0,0.0,-1.0
2,0,000000000000000000000011000000010000,000000000000110000000100000000000000,14,1005,15.0,14.0,0.0,0.0
2,1,000000000000110000000000000100000000,000000000000000000000000000001100000,31,899,31.0,14.0,-1.0,0.0
2,0,000001000001100000001010000000000000,000010000000001000000001000000011000,21,1264,21.0,10.0,1.0,1.0
2,0,000001000000110000001100000000100000,000110000000001000000011000001000000,24,932,10.0,24.0,1.0,0.0
2,0,000000000001011000000100000000000000,000000000000100000000000100000010100,22,969,29.0,22.0,1.0,-1.0
2,1,000000000000010000000010100000011000,000011000000001000000001000000000000,3,1114,6.0,3.0,-1.0,-1.0
2,0,001000000000001000000001100000010000,000010000000110000000010000000001000,15,1113,15.0,7.0,0.0,0.0
2,1,011000000001000000001100000000100000,000000000000000010000010000001011000,24,914,24.0,4.0,-1.0,-1.0
2,0,000001000000100000001010000000000100,000000000000001100000001000000011000,21,1222,7.0,21.0,-1.0,-1.0
2,0,000000000000100000000010100001001000,001001000000010000000101000000000000,30,941,31.0,30.0,0.0,1.0
2,1,000001100000001110000010000000000000,000000000000010001000000100100100000,7,1433,29.0,7.0,0.0,0.0
2,1,000000000000100000001010000100100000,000000000000001000000100010000001000,5,1080,5.0,23.0,-1.0,-1.0
2,0,000010010001000000000101100000100001,000101101000001010000010000000001000,15,1716,31.0,15.0,1.0,0.0
2,0,000010010001000000000101100000100001,000101101000001010000010000000001000,15,2045,31.0,15.0,1.0,0.0
2,0,000000000001011100001100000001000000,001001000000100010000000100000010100,22,885,22.0,32.0,1.0,-1.0
2,1,100000001010100000000101000000110000,000110000001000100001010000010000000,5,1001,5.0,2.0,-1.0,-1.0
2,0,001110000000111000000000000000000100,010001000001000100000001100000001000,22,672,21.0,22.0,1.0,-1.0
2,0,000000000000010100000001000000010100,000100000000100000001110000000000000,7,1030,7.0,19.0,1.0,-1.0
2,1,000011000000010000000000000000000000,000100000000000000000100000000000000,12,1065,12.0,22.0,0.0,0.0
2,0,000101000000011000000000000000011000,000000010000100100000011000000000100,21,826,4.0,21.0,1.0,1.0
2,1,000000000000011000000101000000000100,000100000000100100010000000000000000,5,922,11.0,5.0,-1.0,1.0
2,1,000101000011010001011010000000100000,101000000000101110000100010100000000,4,847,18.0,4.0,0.0,1.0
2,1,000110000001000000010111000000101000,010001000010110000001000100100000000,14,744,14.0,15.0,0.0,0.0
2,0,000000000000001100000010100000001000,000000000000010000000101000000110000,12,875,16.0,12.0,1.0,1.0
2,1,000000000000011000000100000000011001,000000100000100000001010000000100000,4,654,4.0,5.0,-1.0,0.0
2,1,000010000000100000000110000000000000,000000000000001100000001000000000000,13,579,13.0,31.0,0.0,-1.0
2,1,000000000000010000001011100000101100,000110000000101000000100010000010000,5,968,5.0,1.0,-1.0,-1.0
2,1,000101000000000000101000100000000000,000000000000010000000111000000000000,4,705,4.0,14.0,0.0,1.0
2,0,011100001100011010011100000001010001,100011000011100100100010110000001110,23,1149,23.0,28.0,-1.0,-1.0
2,1,000001000001100000001010000000000000,000010000000001000000001000000001000,13,1109,24.0,13.0,-1.0,1.0
2,1,001011000010010000000100000000010000,000100000001100000000010000001100000,19,901,27.0,19.0,-1.0,0.0
2,1,001011000010010000000100000000010000,000100000001100000000010000001100000,19,1260,27.0,19.0,-1.0,0.0
2,0,000000000000100000000101000000010000,000110000000010000000010000000000000,15,518,5.0,15.0,0.0,0.0
2,1,001100100001011100000100100010100000,100011000000100010010011000000001100,31,1252,31.0,29.0,0.0,0.0
2,1,001100100001011100000100100010100000,100011000000100010010011000000001100,31,1532,31.0,29.0,0.0,0.0
2,1,000011100000101110000011000000000000,000100010000010001000000100100101000,20,696,31.0,20.0,-1.0,0.0
2,1,000000000001010000001100000000000000,000001000000000000010001000000000000,12,653,14.0,12.0,1.0,0.0
2,0,000000000000000000000010000000100110,000000000000001100000000100000010000,13,530,32.0,13.0,1.0,-1.0
2,1,000000000000110000000001000000010000,000100000001000000000100000000000000,27,1401,19.0,27.0,-1.0,1.0
2,0,000001001000010100000001000000001001,001010000001101000010000010000000000,7,1728,7.0,3.0,1.0,1.0
2,1,100110000001000000001000100010010000,010000000010101000000111000000000000,32,9838,32.0,13.0,-1.0,-1.0
2,1,001101100000010000001101000000010000,000010000000101000000010000001101100,34,2295,34.0,24.0,-1.0,1.0
2,0,100110000001000000001000000010010000,010000000010101000000111000000000000,29,7475,24.0,29.0,-1.0,-1.0
2,0,000100000000010000000101000000000000,000000000000101000000010000000000100,5,1985,5.0,2.0,1.0,0.0
2,1,000100010000101000000010100000100000,011010100000010000000100000000000000,23,4524,29.0,23.0,-1.0,0.0
2,0,000000000010100010000000000100100010,000010001000001000000010100000001000,23,939,11.0,23.0,1.0,0.0
2,0,000010000011101000010010000001100100,001101100100010100000101000000001000,7,1136,28.0,7.0,1.0,0.0
2,0,000000100001100110000101000000000010,010100010000001000010010110000000000,2,2415,10.0,2.0,1.0,0.0
2,0,000101000000011000011100000000011000,001010000000100100100011000001100000,11,718,11.0,27.0,1.0,0.0
2,0,000000000010100010000001000100100010,000010101000001000000010100000001000,11,565,11.0,7.0,1.0,1.0
2,1,001000000001010000010100000001000000,000001000000100000001001000000010000,4,5559,32.0,4.0,-1.0,-1.0
2,1,000100100000010000001100000000001000,000001000000001100000011000000000000,24,1010,25.0,24.0,-1.0,0.0
2,0,000001001000000100000000000000001001,001010000001100000000000010000000000,14,3850,14.0,24.0,1.0,1.0
2,0,000000000000001100000010100000001100,000000100000010000000101000000110000,12,1195,12.0,16.0,1.0,1.0
2,0,000000000001110000000000000010000000,000001000010001000000010000000000000,30,4096,21.0,30.0,0.0,-1.0
2,0,000000000001100000000100000000000000,000000000000001000000010100000000000,13,1784,10.0,13.0,1.0,1.0
2,1,000001100000110000000000000000000000,000000000000001000000110000000000000,4,939,23.0,4.0,-1.0,0.0
2,0,000100010000010000000110000001001000,000011000000000100000001100000110000,12,639,12.0,25.0,1.0,0.0
2,0,100000100010000001000000000100010000,000000011000001100000001000000000001,9,2816,30.0,9.0,1.0,1.0
2,0,000000000000100000001011010000001000,001010000001010000000100100000000000,31,1061,5.0,31.0,-1.0,-1.0
2,0,001000000000001100000001100000010000,000010010000110000000010000000001000,25,1132,16.0,25.0,0.0,0.0
2,1,000010000000001000000110000000000000,000000000000100000001000000000100000,31,1153,10.0,31.0,-1.0,1.0
2,0,001000100000001100000001100000010000,000010010000110000000010000000001100,25,1087,16.0,25.0,0.0,0.0
2,0,000100000001100000000100000000000000,000000000000010000010000000000110000,32,1507,4.0,32.0,-1.0,0.0
2,1,001001000100010000010001010000110001,000000100001101100001110000000001000,24,936,24.0,33.0,0.0,1.0
2,0,000000000000001100000000100000001000,000000000000010000000001000000110000,33,726,16.0,33.0,1.0,1.0
3,0,000000000000011000010010000010000000,001010000010100000001000000000000000,3,4342,30.0,3.0,1.0,-1.0
3,0,000000000010100010000001000100100010,000010101000001000000010100000001000,7,1041,11.0,7.0,1.0,1.0
3,1,000000000000011000000100000000011001,000000100000100000001010000000100000,5,14080,4.0,5.0,-1.0,0.0
3,0,000000000001100000000100000000000000,000000000000001000000010100000000000,13,6497,10.0,13.0,1.0,1.0
3,0,000001000000100000001010000000000100,000000000000001100000001000000011000,21,1706,7.0,21.0,-1.0,-1.0
3,1,100000001010100000000101000000110000,000110000001000100001010000010000000,5,1306,5.0,2.0,-1.0,-1.0
3,1,000101001000000100000011000000010100,000010010000011000000000010000101000,24,7187,24.0,34.0,0.0,-1.0
3,0,000100010000010000000110000001001000,000011000000000100000001100000110000,25,2802,12.0,25.0,1.0,0.0
3,1,000011100000101110000011000000000000,000100010000010001000000100100101000,31,16010,31.0,20.0,-1.0,0.0
3,1,011000000001000000001100000000100000,000000000000000010000010000001011000,24,10143,24.0,4.0,-1.0,-1.0
3,0,100000100010000001000000000100010000,000000011000001100000001000000000001,30,6758,30.0,9.0,1.0,1.0
3,1,000000000000100000001010000100100000,000000000000001000000100010000001000,23,2575,5.0,23.0,-1.0,-1.0
3,0,000000000000000000000010000000100110,000000000000001100000000100000010000,13,8139,32.0,13.0,1.0,-1.0
3,1,000000000000010000001011100000101100,000110000000101000000100010000010000,5,5372,5.0,1.0,-1.0,-1.0
3,0,000100000000001000000011000001010000,000001000000110000001100000000100000,15,3254,24.0,15.0,0.0,0.0
3,1,000101000000000000101000100000000000,000000000000010000000111000000000000,14,1802,4.0,14.0,0.0,1.0
3,1,000001100000110000000000000000000000,000000000000001000000110000000000000,23,3147,23.0,4.0,-1.0,0.0
3,1,000000000001100000001100000000001100,000100000000011000000011000000000000,31,1766,31.0,30.0,0.0,-1.0
3,1,000000000001010000001001000000101000,001100000000100000000110000000000000,4,1997,4.0,5.0,-1.0,0.0
3,1,000000000001010000001100000000000000,000001000000000000010001000000000000,14,995,14.0,12.0,1.0,0.0
3,0,000001001000000100000000000000001001,001010000001100000000000010000000000,14,1990,14.0,24.0,1.0,1.0
3,1,001100100001011100000100100010100000,100011000000100010010011000000001100,31,3696,31.0,29.0,0.0,0.0
3,0,000001001000010100000001000000001001,001010000001101000010000010000000000,7,1336,7.0,3.0,1.0,1.0
3,0,001000000000001100000001100000010000,000010010000110000000010000000001000,25,3655,16.0,25.0,0.0,0.0
3,0,000000000010110000000100000000000000,000000000001000000000000000101010000,22,985,30.0,22.0,0.0,-1.0
