10000	1.55	0.005	0.02	1	0.8	0.99999	0.3	3.5392	15	0.99999	0.3	3.5392	15	0.99999	0.3	3.5392	15	0.99999	0.3	3.5392	15	0	1	0.3	3.5392	15	1	0.3	3.5392	15	1	0.3	3.5392	15	1	0.3	3.5392	15	0	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
10000	6.7953	0.001	0.030257	1	0.75336	0.94818	0.47047	2.4093	14.585	0.94818	0.47047	2.4093	14.585	0.94818	0.47047	2.4093	14.585	0.94818	0.47047	2.4093	14.585	0	0.99117	0.4918	2.5186	15.247	0.99117	0.4918	2.5186	15.247	0.99117	0.4918	2.5186	15.247	0.99117	0.4918	2.5186	15.247	0	0.17927	0.17927	0.17927	0.17927	0.17927	0.17927	0.17927	0.17927	0.17927	0.17927	0.17927	0.17927	0.17927	0.17927	0.17927	0.17927	0.17927
10000	6.7953	0.001	0.030257	1	0.75336	0.94818	0.47047	2.4093	14.585	0.94818	0.47047	2.4093	14.585	0.94818	0.47047	2.4093	14.585	0.94818	0.47047	2.4093	14.585	0	0.99117	0.4918	2.5186	15.247	0.99117	0.4918	2.5186	15.247	0.99117	0.4918	2.5186	15.247	0.99117	0.4918	2.5186	15.247	0	0.17927	0.17927	0.17927	0.17927	0.17927	0.17927	0.17927	0.17927	0.17927	0.17927	0.17927	0.17927	0.17927	0.17927	0.17927	0.17927	0.17927
10000	7.8053	0.001	0.019962	1	0.73509	0.64014	0.499	4.9967	15.015	0.64014	0.499	4.9967	15.015	0.64014	0.499	4.9967	15.015	0.64014	0.499	4.9967	15.015	0	0.4792	0.37354	3.7405	11.24	0.4792	0.37354	3.7405	11.24	0.4792	0.37354	3.7405	11.24	0.4792	0.37354	3.7405	11.24	0	0.19523	0.19523	0.19523	0.19523	0.19523	0.19523	0.19523	0.19523	0.19523	0.19523	0.19523	0.19523	0.19523	0.19523	0.19523	0.19523	0.19523
10000	7.8053	0.001	0.019962	1	0.73509	0.64014	0.499	4.9967	15.015	0.64014	0.499	4.9967	15.015	0.64014	0.499	4.9967	15.015	0.64014	0.499	4.9967	15.015	0	0.4792	0.37354	3.7405	11.24	0.4792	0.37354	3.7405	11.24	0.4792	0.37354	3.7405	11.24	0.4792	0.37354	3.7405	11.24	0	0.19523	0.19523	0.19523	0.19523	0.19523	0.19523	0.19523	0.19523	0.19523	0.19523	0.19523	0.19523	0.19523	0.19523	0.19523	0.19523	0.19523
10000	3	0.0039783	0.03	1	0.8	1	0.4	5	10	1	0.4	5	10	1	0.4	5	10	1	0.4	5	10	0	0.78619	0.31447	3.9309	7.8619	0.78619	0.31447	3.9309	7.8619	0.78619	0.31447	3.9309	7.8619	0.78619	0.31447	3.9309	7.8619	0	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3	0.3
10000	6.9691	0.0019089	0.029056	1	0.77875	0.84463	0.41535	3.7006	14.811	0.84463	0.41535	3.7006	14.811	0.84463	0.41535	3.7006	14.811	0.84463	0.41535	3.7006	14.811	0	0.39749	0.19547	1.7415	6.9703	0.39749	0.19547	1.7415	6.9703	0.39749	0.19547	1.7415	6.9703	0.39749	0.19547	1.7415	6.9703	0	0.15435	0.15435	0.15435	0.15435	0.15435	0.15435	0.15435	0.15435	0.15435	0.15435	0.15435	0.15435	0.15435	0.15435	0.15435	0.15435	0.15435
10000	5.0353	0.0077585	0.01	1	0.80391	1.9966	0.66531	3.5356	14.969	1.9966	0.66531	3.5356	14.969	1.9966	0.66531	3.5356	14.969	1.9966	0.66531	3.5356	14.969	0	0.98622	0.32863	1.7464	7.3938	0.98622	0.32863	1.7464	7.3938	0.98622	0.32863	1.7464	7.3938	0.98622	0.32863	1.7464	7.3938	0	0.23331	0.23331	0.23331	0.23331	0.23331	0.23331	0.23331	0.23331	0.23331	0.23331	0.23331	0.23331	0.23331	0.23331	0.23331	0.23331	0.23331
10000	9.6296	0.009	0.02	1	0.52027	1.3037	0.10742	2.5914	20	1.3037	0.10742	2.5914	20	1.3037	0.10742	2.5914	20	1.3037	0.10742	2.5914	20	0	1.3037	0.10742	2.5913	20	1.3037	0.10742	2.5913	20	1.3037	0.10742	2.5913	20	1.3037	0.10742	2.5913	20	0	0.2176	0.2176	0.2176	0.2176	0.2176	0.2176	0.2176	0.2176	0.2176	0.2176	0.2176	0.2176	0.2176	0.2176	0.2176	0.2176	0.2176
10000	6.8107	0.001	0.01	1	1.1431	0.12684	0.625	3.375	27.519	0.12684	0.625	3.375	27.519	0.12684	0.625	3.375	27.519	0.12684	0.625	3.375	27.519	0	0.074286	0.36606	1.9767	16.117	0.074286	0.36606	1.9767	16.117	0.074286	0.36606	1.9767	16.117	0.074286	0.36606	1.9767	16.117	0	0.3953	0.3953	0.3953	0.3953	0.3953	0.3953	0.3953	0.3953	0.3953	0.3953	0.3953	0.3953	0.3953	0.3953	0.3953	0.3953	0.3953
10000	7.9764	0.001	0.01	1	1.2274	1.1531	0.3	5.2872	15	1.1531	0.3	5.2872	15	1.1531	0.3	5.2872	15	1.1531	0.3	5.2872	15	0	1.1979	0.31166	5.4927	15.583	1.1979	0.31166	5.4927	15.583	1.1979	0.31166	5.4927	15.583	1.1979	0.31166	5.4927	15.583	0	0.29345	0.29345	0.29345	0.29345	0.29345	0.29345	0.29345	0.29345	0.29345	0.29345	0.29345	0.29345	0.29345	0.29345	0.29345	0.29345	0.29345
10000	5.1574	0.006551	0.035	1	0.3775	1	0.5	2.5	-386.67	1	0.5	2.5	-386.67	1	0.5	2.5	-386.67	1	0.5	2.5	-386.67	0	2.0492	1.0246	5.123	-792.36	2.0492	1.0246	5.123	-792.36	2.0492	1.0246	5.123	-792.36	2.0492	1.0246	5.123	-792.36	0	0.60743	0.60743	0.60743	0.60743	0.60743	0.60743	0.60743	0.60743	0.60743	0.60743	0.60743	0.60743	0.60743	0.60743	0.60743	0.60743	0.60743
10000	5.3576	0.0015	0.023333	1	0.61364	0.62355	0.55438	2.9858	20	0.62355	0.55438	2.9858	20	0.62355	0.55438	2.9858	20	0.62355	0.55438	2.9858	20	0	0.66382	0.59018	3.1786	21.291	0.66382	0.59018	3.1786	21.291	0.66382	0.59018	3.1786	21.291	0.66382	0.59018	3.1786	21.291	0	0.2991	0.2991	0.2991	0.2991	0.2991	0.2991	0.2991	0.2991	0.2991	0.2991	0.2991	0.2991	0.2991	0.2991	0.2991	0.2991	0.2991
10000	2.6993	0.0017524	0.01	1	0.8382	1.29	0.31475	4.3197	15.624	1.29	0.31475	4.3197	15.624	1.29	0.31475	4.3197	15.624	1.29	0.31475	4.3197	15.624	0	1.4641	0.35722	4.9026	17.732	1.4641	0.35722	4.9026	17.732	1.4641	0.35722	4.9026	17.732	1.4641	0.35722	4.9026	17.732	0	0.368	0.368	0.368	0.368	0.368	0.368	0.368	0.368	0.368	0.368	0.368	0.368	0.368	0.368	0.368	0.368	0.368
10000	3.1382	0.001	0.021565	1	0.85431	0.8915	0.3809	2.3159	14.508	0.8915	0.3809	2.3159	14.508	0.8915	0.3809	2.3159	14.508	0.8915	0.3809	2.3159	14.508	0	0.7947	0.33955	2.0644	12.933	0.7947	0.33955	2.0644	12.933	0.7947	0.33955	2.0644	12.933	0.7947	0.33955	2.0644	12.933	0	0.34597	0.34597	0.34597	0.34597	0.34597	0.34597	0.34597	0.34597	0.34597	0.34597	0.34597	0.34597	0.34597	0.34597	0.34597	0.34597	0.34597
10000	5.6051	0.0032036	0.042911	1	0.4	1.3333	-1.042	3.3333	15	1.3333	-1.042	3.3333	15	1.3333	-1.042	3.3333	15	1.3333	-1.042	3.3333	15	0	2.6667	-2.0839	6.6667	30	2.6667	-2.0839	6.6667	30	2.6667	-2.0839	6.6667	30	2.6667	-2.0839	6.6667	30	0	0.69838	0.69838	0.69838	0.69838	0.69838	0.69838	0.69838	0.69838	0.69838	0.69838	0.69838	0.69838	0.69838	0.69838	0.69838	0.69838	0.69838
10000	9.3372	0.0099522	0.01	1	0.57684	1.1122	0.32089	2.5562	48.31	1.1122	0.32089	2.5562	48.31	1.1122	0.32089	2.5562	48.31	1.1122	0.32089	2.5562	48.31	0	0.68092	0.19647	1.5651	29.578	0.68092	0.19647	1.5651	29.578	0.68092	0.19647	1.5651	29.578	0.68092	0.19647	1.5651	29.578	0	0.21286	0.21286	0.21286	0.21286	0.21286	0.21286	0.21286	0.21286	0.21286	0.21286	0.21286	0.21286	0.21286	0.21286	0.21286	0.21286	0.21286
10000	3.7167	0.0041805	0.02	1	0.27505	1.0741	0.90951	2.5	16.667	1.0741	0.90951	2.5	16.667	1.0741	0.90951	2.5	16.667	1.0741	0.90951	2.5	16.667	0	1.0741	0.90951	2.5	16.667	1.0741	0.90951	2.5	16.667	1.0741	0.90951	2.5	16.667	1.0741	0.90951	2.5	16.667	0	0.30556	0.30556	0.30556	0.30556	0.30556	0.30556	0.30556	0.30556	0.30556	0.30556	0.30556	0.30556	0.30556	0.30556	0.30556	0.30556	0.30556
10000	4.7278	0.01	0.02	1	0.8	0.99999	0.4	5	15	0.99999	0.4	5	15	0.99999	0.4	5	15	0.99999	0.4	5	15	0	0.6431	0.25724	3.2155	9.6465	0.6431	0.25724	3.2155	9.6465	0.6431	0.25724	3.2155	9.6465	0.6431	0.25724	3.2155	9.6465	0	0.20847	0.20847	0.20847	0.20847	0.20847	0.20847	0.20847	0.20847	0.20847	0.20847	0.20847	0.20847	0.20847	0.20847	0.20847	0.20847	0.20847
10000	6.1278	0.001	0.020893	1	0.8	1	0.051889	6.8889	19.581	1	0.051889	6.8889	19.581	1	0.051889	6.8889	19.581	1	0.051889	6.8889	19.581	0	0.35895	0.018625	2.4728	7.0285	0.35895	0.018625	2.4728	7.0285	0.35895	0.018625	2.4728	7.0285	0.35895	0.018625	2.4728	7.0285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
